anime_id,Name,English name,Other name,Score,Genres,Synopsis,Type,Episodes,Aired,Premiered,Status,Producers,Licensors,Studios,Source,Duration,Rating,Rank,Popularity,Favorites,Scored By,Members,Image URL
48736,Sono Bisque Doll wa Koi wo Suru,My Dress-Up Darling,その着せ替え人形は恋をする,8.24,Romance,"High school student Wakana Gojou spends his days perfecting the art of making hina dolls, hoping to eventually reach his grandfather's level of expertise. While his fellow teenagers busy themselves with pop culture, Gojou finds bliss in sewing clothes for his dolls. Nonetheless, he goes to great lengths to keep his unique hobby a secret, as he believes that he would be ridiculed were it revealed. 

Enter Marin Kitagawa, an extraordinarily pretty girl whose confidence and poise are in stark contrast to Gojou's meekness. It would defy common sense for the friendless Gojou to mix with the likes of Kitagawa, who is always surrounded by her peers. However, the unimaginable happens when Kitagawa discovers Gojou's prowess with a sewing machine and brightly confesses to him about her own hobby: cosplay. Because her sewing skills are pitiable, she decides to enlist his help.

As Gojou and Kitagawa work together on one cosplay outfit after another, they cannot help but grow close—even though their lives are worlds apart.",TV,12.0,"Jan 9, 2022 to Mar 27, 2022",winter 2022,Finished Airing,"Aniplex, Square Enix, Movic, Studio Mausu, Tokyo MX, BS11",UNKNOWN,CloverWorks,Manga,23 min per ep,PG-13 - Teens 13 or older,309.0,156,18867,560704.0,937222,https://cdn.myanimelist.net/images/anime/1179/119897.jpg
38826,Tenki no Ko,Weathering with You,天気の子,8.29,"Award Winning, Drama, Fantasy, Romance","Tokyo is currently experiencing rain showers that seem to disrupt the usual pace of everyone living there to no end. Amidst this seemingly eternal downpour arrives the runaway high school student Hodaka Morishima, who struggles to financially support himself—ending up with a job at a small-time publisher. At the same time, the orphaned Hina Amano also strives to find work to sustain herself and her younger brother.

Both fates intertwine when Hodaka attempts to rescue Hina from shady men, deciding to run away together. Subsequently, Hodaka discovers that Hina has a strange yet astounding power: the ability to call out the sun whenever she prays for it. With Tokyo's unusual weather in mind, Hodaka sees the potential of this ability. He suggests that Hina should become a ""sunshine girl""—someone who will clear the sky for people when they need it the most.

Things begin looking up for them at first. However, it is common knowledge that power always comes with a hefty price...",Movie,1.0,"Jul 19, 2019",UNKNOWN,Finished Airing,"Toho, Lawson HMV Entertainment, JR East Marketing & Communications, Kadokawa, voque ting, STORY, Lawson Entertainment",GKIDS,CoMix Wave Films,Original,1 hr 52 min,PG-13 - Teens 13 or older,258.0,158,11695,558947.0,928427,https://cdn.myanimelist.net/images/anime/1880/101146.jpg
5680,K-On!,K-ON!,けいおん!,7.85,Comedy,"A fresh high school year always means much to come, and one of those things is joining a club. Being in a dilemma about which club to join, Yui Hirasawa stumbles upon and applies for the Light Music Club, which she misinterprets to be about playing simple instruments, such as castanets. Unable to play an instrument, she decides to visit to apologize and quit.

Meanwhile, the Light Music Club faces disbandment due to a lack of members. This causes the club members to offer anything, from food to slacking off during club time, in order to convince Yui to join. Despite their efforts, Yui insists on leaving due to her lack of musical experience. As a last resort, they play a piece for Yui, which sparks her fiery passion and finally convinces her to join the club.

From then onward, it is just plain messing around with bits and pieces of practice. The members of the Light Music Club are ready to make their time together a delightful one!",TV,13.0,"Apr 3, 2009 to Jun 26, 2009",spring 2009,Finished Airing,"Pony Canyon, TBS, Movic, Rakuonsha, Animation Do","Bandai Entertainment, Sentai Filmworks",Kyoto Animation,4-koma manga,24 min per ep,PG-13 - Teens 13 or older,823.0,141,23306,554771.0,1015009,https://cdn.myanimelist.net/images/anime/10/76120.jpg
30015,ReLIFE,ReLIFE,ReLIFE,7.97,"Drama, Romance","Dismissed as a hopeless loser by those around him, 27-year-old Arata Kaizaki bounces around from one job to another after quitting his first company. His unremarkable existence takes a sharp turn when he meets Ryou Yoake, a member of the ReLife Research Institute, who offers Arata the opportunity to change his life for the better with the help of a mysterious pill. Taking it without a second thought, Arata awakens the next day to find that his appearance has reverted to that of a 17-year-old.

Arata soon learns that he is now the subject of a unique experiment and must attend high school as a transfer student for one year. Though he initially believes it will be a cinch due to his superior life experience, Arata is proven horribly wrong on his first day: he flunks all his tests, is completely out of shape, and can't keep up with the new school policies that have cropped up in the last 10 years. Furthermore, Ryou has been assigned to observe him, bringing Arata endless annoyance. ReLIFE follows Arata's struggle to adjust to his hectic new lifestyle and avoid repeating his past mistakes, all while slowly discovering more about his fellow classmates.",TV,13.0,"Jul 2, 2016 to Sep 24, 2016",summer 2016,Finished Airing,"Aniplex, Half H.P Studio, comico, Hakuhodo DY Media Partners, Lawson, C & I entertainment, TMS Music","Funimation, Crunchyroll",TMS Entertainment,Web manga,23 min per ep,PG-13 - Teens 13 or older,626.0,148,9675,553586.0,989642,https://cdn.myanimelist.net/images/anime/3/82149.jpg
1689,Byousoku 5 Centimeter,5 Centimeters per Second,秒速５センチメートル,7.58,"Drama, Romance","What happens when two people love each other but just aren't meant to be together? Takaki Toono and Akari Shinohara are childhood friends, but circumstances beyond their control tear them apart. They promise to stay in contact, and although the progression of time widens the distance between them, the chain of memories remains ever-present.

Byousoku 5 Centimeter is a romantic drama that focuses on the mundane and harsh reality of long-distance relationships. Stuck in the past and unable to make any new memories, Takaki and Akari cling to the hope of seeing each other again. They live their everyday lives half-heartedly, both hurting themselves and the people around them.",Movie,3.0,"Mar 3, 2007",UNKNOWN,Finished Airing,UNKNOWN,"ADV Films, Bandai Entertainment, Discotek Media, GKIDS, Crunchyroll",CoMix Wave Films,Original,22 min per ep,PG-13 - Teens 13 or older,1431.0,163,10748,544078.0,910162,https://cdn.myanimelist.net/images/anime/1410/112994.jpg
28701,Fate/stay night: Unlimited Blade Works 2nd Season,Fate/stay night [Unlimited Blade Works] Season 2,Fate/stay night [Unlimited Blade Works] 2nd シーズン,8.32,"Action, Fantasy, Supernatural","In the midst of the Fifth Holy Grail War, Caster sets her plans into motion, beginning with the capture of Shirou's Servant Saber. With the witch growing ever more powerful, Rin and Archer determine she is a threat that must be dealt with at once. But as the balance of power in the war begins to shift, the Master and Servant find themselves walking separate ways.

Meanwhile, despite losing his Servant and stumbling from injuries, Shirou ignores Rin's warning to abandon the battle royale, forcing his way into the fight against Caster. Determined to show his resolve in his will to fight, Shirou's potential to become a protector of the people is put to the test.

Amidst the bloodshed and chaos, the motivations of each Master and Servant are slowly revealed as they sacrifice everything in order to arise as the victor and claim the Holy Grail.",TV,13.0,"Apr 5, 2015 to Jun 28, 2015",spring 2015,Finished Airing,"Aniplex, Notes",Aniplex of America,ufotable,Visual novel,24 min per ep,R - 17+ (violence & profanity),226.0,196,9054,542405.0,820465,https://cdn.myanimelist.net/images/anime/1881/124810.jpg
41587,Boku no Hero Academia 5th Season,My Hero Academia Season 5,僕のヒーローアカデミア,7.39,Action,"UA Academy's Class 1-A has been the focus of a substantial amount of public attention due to the multiple villain attacks they have faced over the past school year. This attention has left Class 1-A's rivals, Class 1-B, feeling quite bitter. Desiring to prove their skills, they look forward to the opportunity that has been given to them: a set of mock battles between the students of each class.

The classes are split into squads of four, each of which is tasked with capturing the other group members. The winner is the group who first secures all of the opposing team. While this sounds simple, a curveball is thrown into the mix with the inclusion of General Course Student Hitoshi Shinsou, who wishes to transfer into the Hero Course. Despite using his training with Class 1-A's homeroom teacher Shouta ""Eraserhead"" Aizawa to prove that he's capable of being a real hero, he is still far behind the others due to his lack of experience. However, Shinsou is determined to overcome this challenge.

Thus begins the fiery competition between Class 1-A and 1-B as each tries to prove that they are superior to the other.",TV,25.0,"Mar 27, 2021 to Sep 25, 2021",spring 2021,Finished Airing,"Dentsu, Movic, Sony Music Entertainment, TOHO animation, Shueisha",Funimation,Bones,Manga,23 min per ep,PG-13 - Teens 13 or older,2121.0,125,10087,541804.0,1095554,https://cdn.myanimelist.net/images/anime/1911/113611.jpg
38883,Haikyuu!! To the Top,Haikyu!! To the Top,ハイキュー!! TO THE TOP,8.36,Sports,"After their triumphant victory over Shiratorizawa Academy, the Karasuno High School volleyball team has earned their long-awaited ticket to nationals. As preparations begin, genius setter Tobio Kageyama is invited to the All-Japan Youth Training Camp to play alongside fellow nationally recognized players. Meanwhile, Kei Tsukishima is invited to a special rookie training camp for first-years within the Miyagi Prefecture. Not receiving any invitations himself, the enthusiastic Shouyou Hinata feels left behind.

However, Hinata does not back down. Transforming his frustration into self-motivation, he boldly decides to sneak himself into the same rookie training camp as Tsukishima. Even though Hinata only lands himself a job as the ball boy, he comes to see this as a golden opportunity. He begins to not only reflect on his skills as a volleyball player but also analyze the plethora of information available on the court and how he can apply it.

As the much-anticipated national tournament approaches, the members of Karasuno's volleyball team attempt to overcome their weak points and refine their skills, all while aiming for the top!",TV,13.0,"Jan 11, 2020 to Apr 4, 2020",winter 2020,Finished Airing,"Dentsu, Mainichi Broadcasting System, Movic, Sony Music Entertainment, TOHO animation, Shueisha",Sentai Filmworks,Production I.G,Manga,24 min per ep,PG-13 - Teens 13 or older,201.0,180,5045,538442.0,876743,https://cdn.myanimelist.net/images/anime/1813/105367.jpg
40852,Dr. Stone: Stone Wars,UNKNOWN,ドクターストーン STONE WARS,8.17,"Adventure, Comedy, Sci-Fi","Senkuu has made it his goal to bring back two million years of human achievement and revive the entirety of those turned to statues. However, one man stands in his way: Tsukasa Shishiou, who believes that only the fittest of those petrified should be revived.

As the snow melts and spring approaches, Senkuu and his allies in Ishigami Village finish the preparations for their attack on the Tsukasa Empire. With a reinvented cell phone model now at their disposal, the Kingdom of Science is ready to launch its newest scheme to recruit the sizable numbers of Tsukasa's army to their side. However, it is a race against time; for every day the Kingdom of Science spends perfecting their inventions, the empire rapidly grows in number.

Reuniting with old friends and gaining new allies, Senkuu and the Kingdom of Science must stop Tsukasa's forces in order to fulfill their goal of restoring humanity and all its creations. With the two sides each in pursuit of their ideal world, the Stone Wars have now begun!",TV,11.0,"Jan 14, 2021 to Mar 25, 2021",winter 2021,Finished Airing,"TOHO animation, Shueisha, Toho Music, 8PAN",Funimation,TMS Entertainment,Manga,24 min per ep,PG-13 - Teens 13 or older,385.0,152,7112,538382.0,961124,https://cdn.myanimelist.net/images/anime/1711/110614.jpg
22043,Fairy Tail (2014),Fairy Tail Series 2,FAIRY TAIL（フェアリーテイル）,7.65,"Action, Adventure, Fantasy","The Grand Magic Games reaches its climax following Natsu Dragneel and Gajeel Redfox's stunning victory over Sting Eucliffe and Rogue Cheney of the Sabertooth guild. This success pushes the Fairy Tail guild closer to being crowned the overall champions, but obtaining victory isn't the only challenge they face. A mystery still surrounds a hooded stranger and the ominous Eclipse Gate, leaving more questions than answers.

More crazy adventures are on the horizon for Fairy Tail as their destructive antics and joyful rowdiness continue unabated. Their greatest trial is quickly approaching, but united as a family, the guild will always be ready to face any threat that comes their way.",TV,102.0,"Apr 5, 2014 to Mar 26, 2016",spring 2014,Finished Airing,"TV Tokyo, Dentsu",Funimation,"A-1 Pictures, Bridge",Manga,24 min per ep,PG-13 - Teens 13 or older,1253.0,155,11878,537001.0,954070,https://cdn.myanimelist.net/images/anime/3/60551.jpg
36098,Kimi no Suizou wo Tabetai,I Want To Eat Your Pancreas,君の膵臓をたべたい,8.56,"Drama, Romance","The aloof protagonist: a bookworm who is deeply detached from the world he resides in. He has no interest in others and is firmly convinced that nobody has any interest in him either. His story begins when he stumbles across a handwritten book, titled Living with Dying. He soon identifies it as a secret diary belonging to his popular, bubbly classmate Sakura Yamauchi. She then confides in him about the pancreatic disease she is suffering from and that her time left is finite. Only her family knows about her terminal illness; not even her best friends are aware. Despite this revelation, he shows zero sympathy for her plight, but caught in the waves of Sakura's persistent buoyancy, he eventually concedes to accompanying her for her remaining days.

As the pair of polar opposites interact, their connection strengthens, interweaving through their choices made with each passing day. Her apparent nonchalance and unpredictability disrupts the protagonist's impassive flow of life, gradually opening his heart as he discovers and embraces the true meaning of living.",Movie,1.0,"Sep 1, 2018",UNKNOWN,Finished Airing,"Aniplex, ABC Animation",Aniplex of America,Studio VOLN,Novel,1 hr 48 min,PG-13 - Teens 13 or older,97.0,168,19488,535261.0,895776,https://cdn.myanimelist.net/images/anime/1768/93291.jpg
18153,Kyoukai no Kanata,Beyond the Boundary,境界の彼方,7.73,"Action, Fantasy","Mirai Kuriyama is the sole survivor of a clan of Spirit World warriors with the power to employ their blood as weapons. As such, Mirai is tasked with hunting down and killing ""youmu""—creatures said to be the manifestation of negative human emotions. One day, while deep in thought on the school roof, Mirai comes across Akihito Kanbara, a rare half-breed of youmu in human form. In a panicked state, she plunges her blood saber into him only to realize that he's an immortal being. From then on, the two form an impromptu friendship that revolves around Mirai constantly trying to kill Akihito, in an effort to boost her own wavering confidence as a Spirit World warrior. Eventually, Akihito also manages to convince her to join the Literary Club, which houses two other powerful Spirit World warriors, Hiroomi and Mitsuki Nase.

As the group's bond strengthens, however, so does the tenacity of the youmu around them. Their misadventures will soon turn into a fight for survival as the inevitable release of the most powerful youmu, Beyond the Boundary, approaches.",TV,12.0,"Oct 3, 2013 to Dec 19, 2013",fall 2013,Finished Airing,"Lantis, Pony Canyon, TBS",Sentai Filmworks,Kyoto Animation,Light novel,24 min per ep,PG-13 - Teens 13 or older,1074.0,121,11761,535011.0,1127118,https://cdn.myanimelist.net/images/anime/3/85468.jpg
14513,Magi: The Labyrinth of Magic,Magi: The Labyrinth of Magic,マギ The labyrinth of magic,8.02,"Action, Adventure, Fantasy","A Magi is a magician whose inclination toward magic is so immense that they can be said to shape the world. With their significant influence, each Magi chooses a worthy candidate to become a king, then helps them conquer strange labyrinths called ""Dungeons"" and acquire the power of mythical djinns within. Above all else, the Magi supervises their elected representative as they build a country that might one day bring the world to its knees.

Aladdin is a young Magi wandering the world in search of his true self. However, his journey is not a lonely one, as he is accompanied by his friend and mentor Ugo—a djinn he summons using his flute. In his travels, Aladdin also befriends Alibaba Saluja and guides him to a nearby Dungeon. With this newfound friendship, they begin an epic adventure across the world, witnessing various irregularities that seem more frequent than ever.",TV,25.0,"Oct 7, 2012 to Mar 31, 2013",fall 2012,Finished Airing,"Aniplex, Dentsu, Shogakukan-Shueisha Productions, Mainichi Broadcasting System, Movic, GYAO!",Aniplex of America,A-1 Pictures,Manga,24 min per ep,PG-13 - Teens 13 or older,557.0,144,9052,534590.0,1007126,https://cdn.myanimelist.net/images/anime/11/42773.jpg
30296,Rakudai Kishi no Cavalry,Chivalry of a Failed Knight,落第騎士の英雄譚《キャバルリィ》,7.44,"Action, Fantasy, Romance, Ecchi","There exist few humans in this world with the ability to manipulate their souls to form powerful weapons. Dubbed ""Blazers,"" these people study and train at the prestigious Hagun Academy to become Mage-Knights; among the students is so-called failure Ikki Kurogane, the sole F-rated Blazer. However, when the worst student in the academy sees Stella Vermillion, an A-ranked Blazer who also happens to be a princess, naked, she challenges him to a duel with dire stakes—the loser becomes the slave of the winner. There's no possible way that Stella can lose, right?

As he tries to prove his strength to a world that believes him to be the weakest, Ikki gains new friends, wisdom, and experience.",TV,12.0,"Oct 3, 2015 to Dec 19, 2015",fall 2015,Finished Airing,"Frontier Works, Media Factory, AT-X, flying DOG, Hakuhodo DY Music & Pictures, Animatic, SB Creative",Sentai Filmworks,"SILVER LINK., Nexus",Light novel,23 min per ep,R - 17+ (violence & profanity),1923.0,164,8510,534367.0,908646,https://cdn.myanimelist.net/images/anime/9/76493.jpg
37675,Overlord III,Overlord III,オーバーロードⅢ,7.92,"Action, Adventure, Fantasy","Following the horrific assault on the Re-Estize capital city, the Guardians of the Great Tomb of Nazarick return home to their master Ainz Ooal Gown. After months of laying the groundwork, they are finally ready to set their plans of world domination into action.

As Ainz's war machine gathers strength, the rest of the world keeps moving. The remote Carne Village, which Ainz once saved from certain doom, continues to prosper despite the many threats on its doorstep. And in the northeastern Baharuth Empire, a certain Bloody Emperor sets his sights on the rising power of Nazarick.

Blood is shed, heroes fall, and nations rise. Can anyone, or anything, challenge the supreme power of Ainz Ooal Gown?",TV,13.0,"Jul 10, 2018 to Oct 2, 2018",summer 2018,Finished Airing,"AT-X, Hakuhodo DY Music & Pictures, NTT Plala, Kadokawa",Funimation,Madhouse,Light novel,23 min per ep,R - 17+ (violence & profanity),696.0,185,5260,530738.0,854053,https://cdn.myanimelist.net/images/anime/1511/93473.jpg
16592,Danganronpa: Kibou no Gakuen to Zetsubou no Koukousei The Animation,Danganronpa: The Animation,ダンガンロンパ 希望の学園と絶望の高校生 THE ANIMATION,7.21,"Horror, Mystery","Makoto Naegi, a teenager with no remarkable talent, is surprised to learn that he has been accepted into Hope's Peak Private Academy: an elite school that gathers the best students from various fields. Despite believing his admission was just a fluke, Naegi is delighted to attend an institution known for ensuring success to those who graduate. Determined, he enters the front doors of the prestigious academy.

However, after losing consciousness inside, Naegi wakes up in a seemingly abandoned classroom. Failing to comprehend how he got there, Naegi begins to explore, and to his surprise, finds his classmates assembled in the gym. While everyone is trying to figure out what happened, they are confronted by the school principal—Monokuma, a robotic teddy bear. The mysterious toy explains that the freshmen are trapped inside the school with only one means of escape—kill a classmate without being discovered.

Tension fills the air as Naegi and his classmates realize that they are faced with two choices: participate in Monokuma's killing game, or reside together in the school for the rest of their lives.",TV,13.0,"Jul 5, 2013 to Sep 27, 2013",summer 2013,Finished Airing,"Geneon Universal Entertainment, Studio Hibari, Mainichi Broadcasting System, Showgate",Funimation,Lerche,Visual novel,24 min per ep,R - 17+ (violence & profanity),2984.0,165,8168,525999.0,907772,https://cdn.myanimelist.net/images/anime/4/51463.jpg
17895,Golden Time,Golden Time,ゴールデンタイム,7.74,"Comedy, Romance","Due to a tragic accident, Banri Tada is struck with amnesia, dissolving the memories of his hometown and past. However, after befriending Mitsuo Yanagisawa, he decides to move on and begin a new life at law school in Tokyo. But just as he is beginning to adjust to his college life, the beautiful Kouko Kaga dramatically barges into Banri's life, and their chance meeting marks the beginning of an unforgettable year. 

After having a glimpse of college life, Banri learns that he is in a new place and a new world—a place where he can be reborn, have new friends, fall in love, make mistakes, and grow. And as he begins to discover who he was, the path he has chosen leads him towards a blindingly bright life that he will never want to forget.",TV,24.0,"Oct 4, 2013 to Mar 28, 2014",fall 2013,Finished Airing,"Genco, Starchild Records",Sentai Filmworks,J.C.Staff,Light novel,24 min per ep,PG-13 - Teens 13 or older,1041.0,147,12704,523969.0,990104,https://cdn.myanimelist.net/images/anime/12/52091.jpg
16894,Kuroko no Basket 2nd Season,Kuroko's Basketball 2,黒子のバスケ,8.22,Sports,"With the Interhigh Championship finally over, Seirin's basketball team refocuses their efforts, training harder than ever to get the chance to participate in the Winter Cup. Both Tetsuya Kuroko and Taiga Kagami see old friends walk back into their lives, providing a challenge both on and off the court.

As new skills are developed and new alliances created, enemies from various teams—giants of high school basketball such as Yousen, Shuutoku, and Touou—stand in the way of Seirin's steadfast attempts to get to the top. All of these schools prove to be formidable foes whose abilities progress exponentially, while Kuroko struggles to find a balance between his resolve to play as part of a team and his desire to win. 

With old wounds reopening, new challenges to face on the court, and a new set of foes—the ""Uncrowned Kings""—vowing to defeat the new hopefuls, will Seirin ever be able to achieve their dream of beating the Generation of Miracles?",TV,25.0,"Oct 6, 2013 to Mar 30, 2014",fall 2013,Finished Airing,"Bandai Visual, Lantis, Nihon Ad Systems, Banpresto, Shueisha, BS11",UNKNOWN,Production I.G,Manga,24 min per ep,PG-13 - Teens 13 or older,321.0,197,4324,522614.0,820436,https://cdn.myanimelist.net/images/anime/9/56155.jpg
32995,Yuri!!! on Ice,Yuri!!! On ICE,ユーリ!!! on ICE,7.9,"Award Winning, Sports","Reeling from his crushing defeat at the Grand Prix Finale, Yuuri Katsuki, once Japan's most promising figure skater, returns to his family home to assess his options for the future. At age 23, Yuuri's window for success in skating is closing rapidly, and his love of pork cutlets and aptitude for gaining weight are not helping either.

However, Yuuri finds himself in the spotlight when a video of him performing a routine previously executed by five-time world champion, Victor Nikiforov, suddenly goes viral. In fact, Victor himself abruptly appears at Yuuri's house and offers to be his mentor. As one of his biggest fans, Yuuri eagerly accepts, kicking off his journey to make it back onto the world stage. But the competition is fierce, as the rising star from Russia, Yuri Plisetsky, is relentlessly determined to defeat Yuuri and win back Victor's tutelage.",TV,12.0,"Oct 6, 2016 to Dec 22, 2016",fall 2016,Finished Airing,"Dentsu, TV Asahi, Movic, Avex Pictures, CIC, Cygames","Funimation, Crunchyroll",MAPPA,Original,23 min per ep,PG-13 - Teens 13 or older,728.0,187,20180,511564.0,850054,https://cdn.myanimelist.net/images/anime/6/81149.jpg
30694,Dragon Ball Super,Dragon Ball Super,ドラゴンボール超（スーパー）,7.43,"Action, Adventure, Comedy, Fantasy","Seven years after the events of Dragon Ball Z, Earth is at peace, and its people live free from any dangers lurking in the universe. However, this peace is short-lived; a sleeping evil awakens in the dark reaches of the galaxy: Beerus, the ruthless God of Destruction.

Disturbed by a prophecy that he will be defeated by a ""Super Saiyan God,"" Beerus and his angelic attendant Whis start searching the universe for this mysterious being. Before long, they reach Earth where they encounter Gokuu Son, one of the planet's mightiest warriors, and his similarly powerful friends.",TV,131.0,"Jul 5, 2015 to Mar 25, 2018",summer 2015,Finished Airing,"Yomiko Advertising, Fuji TV",Funimation,Toei Animation,Manga,23 min per ep,PG-13 - Teens 13 or older,1953.0,218,9968,507547.0,787310,https://cdn.myanimelist.net/images/anime/7/74606.jpg
40221,Kami no Tou,Tower of God,神之塔 -Tower of God-,7.55,"Action, Adventure, Drama, Fantasy, Mystery","There is a tower that summons chosen people called ""Regulars"" with the promise of granting their deepest desires. Whether it be wealth, fame, authority, or something that surpasses them all—everything awaits those who reach the top.

Twenty-Fifth Bam is a boy who had only known a dark cave, a dirty cloth, and an unreachable light his entire life. So when a girl named Rachel came to him through the light, his entire world changed. Becoming close friends with Rachel, he learned various things about the outside world from her. But when Rachel says she must leave him to climb the Tower, his world shatters around him. Vowing to follow after her no matter what it takes, he sets his sight on the tower, and a miracle occurs.

Thus begins the journey of Bam, a young boy who was not chosen by the Tower but opened its gates by himself. They call his kind ""Irregulars""—beings that have shaken the very foundation of the Tower each time they set foot inside it.",TV,13.0,"Apr 2, 2020 to Jun 25, 2020",spring 2020,Finished Airing,"Sega, Crunchyroll, Rialto Entertainment, Sola Entertainment, Naver Webtoons, IRMA LA DOUCE",VIZ Media,Telecom Animation Film,Web manga,23 min per ep,PG-13 - Teens 13 or older,1554.0,182,6179,506378.0,869575,https://cdn.myanimelist.net/images/anime/1702/106229.jpg
39195,Beastars,UNKNOWN,BEASTARS,7.84,"Drama, Slice of Life","In a civilized society of anthropomorphic animals, an uneasy tension exists between carnivores and herbivores. At Cherryton Academy, this mutual distrust peaks after a predation incident results in the death of Tem, an alpaca in the school's drama club. Tem's friend Legoshi, a grey wolf in the stage crew, has been an object of fear and suspicion for his whole life. In the immediate aftermath of the tragedy, he continues to lay low and hide his menacing traits, much to the disapproval of Louis, a red deer and the domineering star actor of the drama club.

When Louis sneaks into the auditorium to train Tem's replacement for an upcoming play, he assigns Legoshi to lookout duty. That very night, Legoshi has a fateful encounter with Haru, a white dwarf rabbit scorned by her peers. His growing feelings for Haru, complicated by his predatory instincts, force him to confront his own true nature, the circumstances surrounding the death of his friend, and the undercurrent of violence plaguing the world around him.",TV,12.0,"Oct 10, 2019 to Dec 26, 2019",fall 2019,Finished Airing,"Movic, Fuji TV, Bandai, Toho, BS Fuji, TOHO animation, Q-Tec, Akita Shoten, Hakuhodo DY Media Partners, Bandai Spirits, Toho Music",UNKNOWN,Orange,Manga,22 min per ep,R - 17+ (violence & profanity),842.0,206,9429,504781.0,810090,https://cdn.myanimelist.net/images/anime/1234/102008.jpg
356,Fate/stay night,Fate/stay night,Fate/stay night,7.28,"Action, Fantasy, Romance, Supernatural","After a mysterious inferno kills his family, Shirou is saved and adopted by Kiritsugu Emiya, who teaches him the ways of magic and justice.

One night, years after Kiritsugu's death, Shirou is cleaning at school, when he finds himself caught in the middle of a deadly encounter between two superhumans known as Servants. During his attempt to escape, the boy is caught by one of the Servants and receives a life-threatening injury. Miraculously, he survives, but the same Servant returns to finish what he started. In desperation, Shirou summons a Servant of his own, a knight named Saber. The two must now participate in the Fifth Holy Grail War, a battle royale of seven Servants and the mages who summoned them, with the grand prize being none other than the omnipotent Holy Grail itself.

Fate/stay night follows Shirou as he struggles to find the fine line between a hero and a killer, his ideals clashing with the harsh reality around him. Will the boy become a hero like his foster father, or die trying?",TV,24.0,"Jan 7, 2006 to Jun 17, 2006",winter 2006,Finished Airing,"Geneon Universal Entertainment, Frontier Works, TBS, KlockWorx, Notes","Sentai Filmworks, Geneon Entertainment USA",Studio Deen,Visual novel,24 min per ep,R - 17+ (violence & profanity),2612.0,162,7160,501403.0,914432,https://cdn.myanimelist.net/images/anime/4/30327.jpg
39551,Tensei shitara Slime Datta Ken 2nd Season,That Time I Got Reincarnated as a Slime Season 2,転生したらスライムだった件,8.39,"Action, Adventure, Comedy, Fantasy","Taking a break from his time as a teacher, the powerful slime Rimuru Tempest returns to his kingdom, eponymously named Tempest, just in time to begin negotiations with a nearby nation—the Kingdom of Eurazania. While the negotiations are anything but peaceful, they do end successfully, allowing Rimuru to return and finish teaching. When trying to again return to Tempest, this time permanently, Rimuru is stopped by a mysterious figure who is somehow able to constrain the many magical abilities he has at his disposal. 

In Tempest, the situation is even worse. A group of unknown humans has invaded the land and are assaulting its citizens, both influential and innocent. They are not just trying to bring harm either—they have the intent to kill. Can Rimuru overcome his powerful and dangerous foe and return to Tempest before it is too late?",TV,12.0,"Jan 12, 2021 to Mar 30, 2021",winter 2021,Finished Airing,Kodansha,Funimation,8bit,Manga,23 min per ep,PG-13 - Teens 13 or older,183.0,181,10380,499482.0,874549,https://cdn.myanimelist.net/images/anime/1271/109841.jpg
16782,Kotonoha no Niwa,The Garden of Words,言の葉の庭,7.89,"Award Winning, Drama, Romance","On a rainy morning in Tokyo, Takao Akizuki, an aspiring shoemaker, decides to skip class to sketch designs in a beautiful garden. This is where he meets Yukari Yukino, a beautiful yet mysterious woman, for the very first time. Offering to make her new shoes, Takao continues to meet with Yukari throughout the rainy season, and without even realizing it, the two are able to alleviate the worries hidden in their hearts just by being with each other. However, their personal struggles have not disappeared completely, and as the end of the rainy season approaches, their relationship will be put to the test.",Movie,1.0,"May 31, 2013",UNKNOWN,Finished Airing,"The Answer Studio, TOHO animation",Sentai Filmworks,CoMix Wave Films,Original,46 min,PG-13 - Teens 13 or older,752.0,194,6827,498648.0,826383,https://cdn.myanimelist.net/images/anime/1597/112995.jpg
37799,Tokyo Ghoul:re 2nd Season,Tokyo Ghoul:re 2nd Season,東京喰種トーキョーグール：re 第2期,6.43,"Action, Fantasy, Horror","After the conclusion of the Tsukiyama Family Extermination Operation, the members of the Commission of Counter Ghouls (CCG) have grown exponentially in power and continue to pursue their goal of exterminating every ghoul in Japan. Having resigned from Quinx Squad, the now seemingly emotionless Haise Sasaki begins taking on more and more tasks from the CCG with no regard to the difficulty. Despite his vacant expressions, Ken Kaneki's memories are resurfacing in Haise, leaving him in a state of internal conflict. Meanwhile, his new coldhearted behavior is affecting the people around him. Quinx Squad are left in shambles, having to cope with the death of one of their members without the support of their former mentor.

Amidst this turmoil, both Quinx Squad and Haise must continue to fulfill their duties to the CCG, whether willingly or not. However, the presence of a mysterious group behind the CCG has been made known to Haise, and certain whispers of corruption have not gone unheard by the Quinx Squad as well.",TV,12.0,"Oct 9, 2018 to Dec 25, 2018",fall 2018,Finished Airing,"Marvelous, Pierrot Plus, TC Entertainment, Shueisha",Funimation,Pierrot,Manga,24 min per ep,R - 17+ (violence & profanity),6720.0,192,2698,494458.0,829173,https://cdn.myanimelist.net/images/anime/1545/121995.jpg
